C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_52_962.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_52_962.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_52_962.jpg,0,0,0,8.508046E-05
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_045.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_045.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_045.jpg,0,0,0,9.895421E-06
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_128.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_128.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_128.jpg,0,0,0,2.557749E-05
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_220.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_220.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_220.jpg,0,0,0,0.0001211559
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_302.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_302.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_302.jpg,0,0.2481549,0,0.1954911
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_398.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_398.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_398.jpg,0,0.5107104,0,0.5259143
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_469.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_469.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_469.jpg,0,0.7353417,0,1.075668
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_537.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_537.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_537.jpg,0,0.9496469,0,1.862642
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_625.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_625.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_625.jpg,0,1,0,2.756102
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_706.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_706.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_706.jpg,0,1,0,3.682212
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_785.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_785.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_785.jpg,0,1,0,4.619054
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_874.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_874.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_874.jpg,0,1,0,5.547727
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_53_952.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_53_952.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_53_952.jpg,0,1,0,6.469326
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_040.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_040.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_040.jpg,0,1,0,7.611005
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_112.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_112.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_112.jpg,0,1,0,8.290711
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_184.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_184.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_184.jpg,0,0.7431955,0,9.032816
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_271.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_271.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_271.jpg,0,0.481204,0,9.537373
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_340.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_340.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_340.jpg,0,0.2759962,0,9.796624
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_411.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_411.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_411.jpg,0,0.06080438,0,9.851013
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_490.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_490.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_490.jpg,0,0,0,9.776837
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_559.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_559.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_559.jpg,0,0,0,9.698256
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_632.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_632.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_632.jpg,0,0,0,9.639733
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_704.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_704.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_704.jpg,0,0,0,9.562248
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_791.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_791.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_791.jpg,0,0.2643447,0,9.626837
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_862.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_862.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_862.jpg,0,0.476379,0,9.910239
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_54_938.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_54_938.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_54_938.jpg,0,0.7043118,0,10.44158
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_015.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_015.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_015.jpg,0,0.9385491,0,11.16908
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_088.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_088.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_088.jpg,0,1,0,11.65847
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_164.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_164.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_164.jpg,0,1,0,12.66458
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_227.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_227.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_227.jpg,0,1,0,13.22734
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_309.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_309.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_309.jpg,0,1,0,14.28434
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_381.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_381.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_381.jpg,0,1,0,15.18017
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_465.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_465.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_465.jpg,0,1,0,16.01904
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_552.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_552.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_552.jpg,0,1,0,16.85364
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_619.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_619.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_619.jpg,0,1,0,17.67702
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_702.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_702.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_702.jpg,-0.2,1,0,18.4751
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_789.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_789.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_789.jpg,-0.4,1,0,19.21519
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_856.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_856.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_856.jpg,0,0.7994773,0,19.91113
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_931.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_931.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_931.jpg,0,0.5755186,0,20.14136
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_55_999.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_55_999.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_55_999.jpg,0,0.7784783,0,20.66637
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_087.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_087.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_087.jpg,0,1,0,21.39264
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_167.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_167.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_167.jpg,0,1,0,22.20843
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_243.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_243.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_243.jpg,0,1,0,23.00966
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_312.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_312.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_312.jpg,0,1,0,23.61397
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_390.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_390.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_390.jpg,0,1,0,24.38765
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_470.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_470.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_470.jpg,0,1,0,25.15765
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_554.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_554.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_554.jpg,0,1,0,25.92209
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_639.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_639.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_639.jpg,0,1,0,26.86977
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_713.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_713.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_713.jpg,0,1,0,27.43383
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_797.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_797.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_797.jpg,0,1,0,28.3662
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_871.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_871.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_871.jpg,0,1,0,28.92103
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_56_942.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_56_942.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_56_942.jpg,0,1,0,29.65575
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_013.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_013.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_013.jpg,0.15,1,0,30.17711
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_090.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_090.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_090.jpg,0.35,0.9298612,0,30.14082
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_161.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_161.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_161.jpg,0,0.6763744,0,30.11876
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_241.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_241.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_241.jpg,0,0.4346146,0,30.05783
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_316.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_316.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_316.jpg,0,0.2117884,0,30.023
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_388.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_388.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_388.jpg,0,0,0,29.86562
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_461.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_461.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_461.jpg,0,0.0689175,0,29.62352
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_540.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_540.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_540.jpg,0,0.3055746,0,29.56054
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_611.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_611.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_611.jpg,0,0.5176434,0,29.65642
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_683.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_683.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_683.jpg,0.05,0.7329999,0,30.0076
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_753.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_753.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_753.jpg,0.2,0.9426004,0,30.14412
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_837.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_837.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_837.jpg,0.45,1,0,29.42297
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_904.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_904.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_904.jpg,0.6000001,1,0,30.16693
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_57_974.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_57_974.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_57_974.jpg,0.7500002,1,0,28.94514
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_58_050.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_58_050.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_58_050.jpg,0.9500002,1,0,27.26227
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_58_132.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_58_132.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_58_132.jpg,0,1,0,27.60483
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_58_205.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_58_205.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_58_205.jpg,0,1,0,28.05831
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_58_274.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_58_274.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_58_274.jpg,0,1,0,27.91935
C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\center_2023_05_15_04_35_58_343.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\left_2023_05_15_04_35_58_343.jpg,C:\Users\HP PAVILION\Documents\beta_simulator_windows\IMG\right_2023_05_15_04_35_58_343.jpg,0,1,0,28.07449
